experiment,ID,anonID,importId,goal_type,first_move_serves_goal,stepwise_salience,euclidean_salience,random_stepwise_salience,random_euclidean_salience
E2,,WRpAxzHUsf,13662.0,fill,1.0,3,2.23606797749979,6.445,4.982510098514828
E2,,WRpAxzHUsf,13662.0,fill,1.0,3,2.23606797749979,6.659,5.153850897450108
E2,,WRpAxzHUsf,13662.0,move,1.0,3,2.23606797749979,6.776,5.257834202352442
E2,,WRpAxzHUsf,13662.0,move,1.0,3,2.23606797749979,6.512,5.030339221713374
E2,,WRpAxzHUsf,13662.0,uncover,1.0,3,3.0,7.992,7.359654879595326
E2,,WRpAxzHUsf,13662.0,uncover,1.0,2,1.4142135623730951,7.866,7.249289019944651
E2,,ZmL6YZK4Ts,51310.0,clear,1.0,6,4.47213595499958,6.377,4.950909348261546
E2,,ZmL6YZK4Ts,51310.0,clear,1.0,0,0.0,6.445,4.99643568100949
E2,,ZmL6YZK4Ts,51310.0,cover,1.0,7,6.082762530298219,9.242,8.66993843468334
E2,,ZmL6YZK4Ts,51310.0,cover,1.0,1,1.0,8.986,8.43078793778145
E2,,ZmL6YZK4Ts,51310.0,fill,1.0,3,3.0,6.432,4.997340940166903
E2,,ZmL6YZK4Ts,51310.0,fill,1.0,2,2.0,6.483,5.036964695991302
E2,,ZmL6YZK4Ts,51310.0,move,1.0,8,6.324555320336759,6.23,4.824523116962311
E2,,ZmL6YZK4Ts,51310.0,move,0.0,2,1.4142135623730951,6.429,4.982494502080963
E2,,ZmL6YZK4Ts,51310.0,uncover,1.0,1,1.0,8.769,8.237290498805722
E2,,ZmL6YZK4Ts,51310.0,uncover,1.0,7,6.082762530298219,9.006,8.437247321499546
E2,,a3o9WRYnDb,31601.0,clear,1.0,5,3.605551275463989,6.727,5.282481652379604
E2,,a3o9WRYnDb,31601.0,clear,1.0,6,4.47213595499958,6.626,5.195828552134479
E2,,a3o9WRYnDb,31601.0,cover,1.0,0,0.0,7.465,7.1593886122498125
E2,,a3o9WRYnDb,31601.0,cover,0.0,15,15.0,7.553,7.218537704502139
E2,,a3o9WRYnDb,31601.0,fill,1.0,3,2.23606797749979,6.72,5.265239346493451
E2,,a3o9WRYnDb,31601.0,fill,1.0,6,6.0,6.571,5.133987641571137
E2,,a3o9WRYnDb,31601.0,move,0.0,7,5.385164807134504,6.497,5.073693528403346
E2,,a3o9WRYnDb,31601.0,move,0.0,4,3.1622776601683795,6.646,5.192005405600803
E2,,a3o9WRYnDb,31601.0,uncover,1.0,11,10.04987562112089,7.83,7.505135288898177
E2,,a3o9WRYnDb,31601.0,uncover,1.0,1,1.0,7.149,6.8239192976306855
E2,,gNXnbXI7hN,86933.0,clear,1.0,1,1.0,6.529,5.178683697662917
E2,,gNXnbXI7hN,86933.0,clear,1.0,1,1.0,6.674,5.275576129306689
E2,,gNXnbXI7hN,86933.0,cover,1.0,2,1.4142135623730951,8.923,8.434994563538785
E2,,gNXnbXI7hN,86933.0,cover,1.0,0,0.0,8.789,8.348201101770591
E2,,gNXnbXI7hN,86933.0,fill,1.0,2,2.0,6.901,5.488534362149105
E2,,gNXnbXI7hN,86933.0,fill,1.0,5,4.123105625617661,6.684,5.280540330912456
E2,,gNXnbXI7hN,86933.0,move,1.0,6,6.0,6.645,5.270820646203253
E2,,gNXnbXI7hN,86933.0,move,1.0,5,4.123105625617661,6.736,5.331869270698205
E2,,gNXnbXI7hN,86933.0,uncover,1.0,2,2.0,8.452,8.013487930475605
E2,,gNXnbXI7hN,86933.0,uncover,1.0,13,13.0,8.56,8.092758190369176
E2,,Au0FSOi5lf,13662.0,clear,1.0,2,1.4142135623730951,6.592,5.100102741045103
E2,,Au0FSOi5lf,13662.0,clear,1.0,12,9.486832980505138,6.504,5.028428089130833
E2,,Au0FSOi5lf,13662.0,cover,1.0,2,1.4142135623730951,7.882,7.257617862431995
E2,,Au0FSOi5lf,13662.0,cover,1.0,0,0.0,7.744,7.126480489965947
E2,,Au0FSOi5lf,13662.0,fill,1.0,3,2.23606797749979,6.391,4.931394990291304
E2,,Au0FSOi5lf,13662.0,fill,1.0,3,2.23606797749979,6.542,5.07181092253269
E2,,Au0FSOi5lf,13662.0,move,1.0,3,2.23606797749979,6.349,4.907694980148616
E2,,Au0FSOi5lf,13662.0,move,1.0,5,3.605551275463989,6.538,5.044108814613285
E2,,Au0FSOi5lf,13662.0,uncover,1.0,0,0.0,7.831,7.228754936053326
E2,,Au0FSOi5lf,13662.0,uncover,1.0,2,1.4142135623730951,7.861,7.259950612756457
E2,,JxBNO0gRxc,20272.0,clear,1.0,1,1.0,6.852,5.381655807358094
E2,,JxBNO0gRxc,20272.0,clear,1.0,1,1.0,6.9,5.408651749389006
E2,,JxBNO0gRxc,20272.0,cover,1.0,2,2.0,8.411,7.882215574483133
E2,,JxBNO0gRxc,20272.0,cover,1.0,1,1.0,8.357,7.806109269114761
E2,,JxBNO0gRxc,20272.0,fill,1.0,4,3.1622776601683795,6.805,5.327791310679017
E2,,JxBNO0gRxc,20272.0,fill,1.0,2,2.0,6.809,5.341283313544121
E2,,JxBNO0gRxc,20272.0,move,0.0,1,1.0,6.816,5.3449495861768135
E2,,JxBNO0gRxc,20272.0,move,0.0,1,1.0,6.838,5.365547170211861
E2,,JxBNO0gRxc,20272.0,uncover,1.0,5,5.0,7.939,7.4249728143165195
E2,,JxBNO0gRxc,20272.0,uncover,1.0,2,2.0,8.091,7.577591022027159
E2,,zYlyMazk0l,62686.0,clear,1.0,9,7.280109889280518,6.665,5.266765956152334
E2,,zYlyMazk0l,62686.0,clear,1.0,1,1.0,6.748,5.338396843705178
E2,,zYlyMazk0l,62686.0,cover,1.0,2,1.4142135623730951,8.976,8.399567659730753
E2,,zYlyMazk0l,62686.0,cover,1.0,6,6.0,9.0,8.429339188269827
E2,,zYlyMazk0l,62686.0,fill,1.0,3,3.0,6.678,5.286731912835359
E2,,zYlyMazk0l,62686.0,fill,1.0,7,6.082762530298219,6.73,5.335890126387366
E2,,zYlyMazk0l,62686.0,move,1.0,3,3.0,6.579,5.210499158119511
E2,,zYlyMazk0l,62686.0,move,1.0,5,3.605551275463989,6.628,5.263192190452595
E2,,zYlyMazk0l,62686.0,uncover,1.0,4,4.0,8.999,8.41411335806916
E2,,zYlyMazk0l,62686.0,uncover,1.0,6,6.0,8.805,8.255041716076304
E2,,FvQ5LdO2lu,36088.0,clear,0.0,2,2.0,6.737,5.248643287524751
E2,,FvQ5LdO2lu,36088.0,clear,1.0,1,1.0,6.908,5.39420852851971
E2,,FvQ5LdO2lu,36088.0,cover,1.0,1,1.0,8.195,7.759956311274247
E2,,FvQ5LdO2lu,36088.0,cover,1.0,1,1.0,8.235,7.775557027019937
E2,,FvQ5LdO2lu,36088.0,fill,1.0,4,3.1622776601683795,6.804,5.326005611985548
E2,,FvQ5LdO2lu,36088.0,fill,1.0,2,2.0,6.882,5.378843755170114
E2,,FvQ5LdO2lu,36088.0,move,0.0,0,0.0,6.805,5.308565913828752
E2,,FvQ5LdO2lu,36088.0,move,1.0,10,10.0,6.918,5.415433703963072
E2,,FvQ5LdO2lu,36088.0,uncover,1.0,9,9.0,8.216,7.76505087473638
E2,,FvQ5LdO2lu,36088.0,uncover,1.0,16,15.033296378372908,8.271,7.838230971857483
E2,,VUB9cIvW1d,97388.0,clear,1.0,3,2.23606797749979,7.123,5.6527374104062025
E2,,VUB9cIvW1d,97388.0,clear,1.0,2,1.4142135623730951,6.909,5.452687243064294
E2,,VUB9cIvW1d,97388.0,cover,1.0,0,0.0,7.803,7.251708002222309
E2,,VUB9cIvW1d,97388.0,cover,1.0,1,1.0,8.131,7.5896251767496485
E2,,VUB9cIvW1d,97388.0,fill,1.0,4,3.1622776601683795,6.918,5.476656968081403
E2,,VUB9cIvW1d,97388.0,fill,1.0,3,2.23606797749979,7.024,5.559245898067538
E2,,VUB9cIvW1d,97388.0,move,1.0,9,6.708203932499369,6.825,5.3885633583906705
E2,,VUB9cIvW1d,97388.0,move,1.0,6,4.242640687119285,6.917,5.479356603561886
E2,,VUB9cIvW1d,97388.0,uncover,1.0,0,0.0,7.987,7.421945126227517
E2,,VUB9cIvW1d,97388.0,uncover,1.0,2,2.0,8.135,7.564135706291556
E2,,2iGKDzaoD3,56864.0,clear,1.0,2,1.4142135623730951,6.874,5.322287265283002
E2,,2iGKDzaoD3,56864.0,clear,1.0,6,4.47213595499958,6.695,5.19031009966174
E2,,2iGKDzaoD3,56864.0,cover,1.0,2,2.0,8.389,8.019434650640367
E2,,2iGKDzaoD3,56864.0,cover,1.0,1,1.0,8.026,7.640060549631391
E2,,2iGKDzaoD3,56864.0,fill,1.0,3,2.23606797749979,6.894,5.355050597926669
E2,,2iGKDzaoD3,56864.0,fill,1.0,3,2.23606797749979,6.598,5.1163154537433515
E2,,2iGKDzaoD3,56864.0,move,1.0,6,4.47213595499958,6.829,5.298500543241771
E2,,2iGKDzaoD3,56864.0,move,1.0,9,9.0,6.712,5.197044421807395
E2,,2iGKDzaoD3,56864.0,uncover,1.0,6,5.0990195135927845,7.814,7.446290567857017
E2,,2iGKDzaoD3,56864.0,uncover,1.0,3,3.0,8.098,7.745670301148424
E2,,j191ofD6he,19737.0,clear,0.0,3,2.23606797749979,6.535,5.109080048868132
E2,,j191ofD6he,19737.0,clear,0.0,2,2.0,6.626,5.182715526072243
E2,,j191ofD6he,19737.0,cover,1.0,5,4.123105625617661,7.852,7.363337609623997
E2,,j191ofD6he,19737.0,cover,1.0,2,2.0,7.968,7.462710752216979
E2,,j191ofD6he,19737.0,fill,1.0,2,2.0,6.502,5.093009768603242
E2,,j191ofD6he,19737.0,fill,1.0,3,3.0,6.575,5.158782220141452
E2,,j191ofD6he,19737.0,move,1.0,2,2.0,6.5,5.093433234121678
E2,,j191ofD6he,19737.0,move,0.0,2,1.4142135623730951,6.736,5.281544677948196
E2,,j191ofD6he,19737.0,uncover,0.0,1,1.0,7.907,7.424074199387461
E2,,j191ofD6he,19737.0,uncover,0.0,1,1.0,8.004,7.493926890409518
E2,,z6ZrpNuTDC,62686.0,clear,1.0,5,3.605551275463989,6.81,5.4108948349267845
E2,,z6ZrpNuTDC,62686.0,clear,1.0,1,1.0,6.676,5.271738149654066
E2,,z6ZrpNuTDC,62686.0,cover,1.0,2,1.4142135623730951,8.858,8.292786680514357
E2,,z6ZrpNuTDC,62686.0,cover,1.0,6,6.0,9.059,8.50904659104462
E2,,z6ZrpNuTDC,62686.0,fill,1.0,3,3.0,6.805,5.386315735959491
E2,,z6ZrpNuTDC,62686.0,fill,1.0,7,6.082762530298219,6.676,5.308638163897567
E2,,z6ZrpNuTDC,62686.0,move,1.0,7,6.082762530298219,6.623,5.237888337224278
E2,,z6ZrpNuTDC,62686.0,move,1.0,5,3.605551275463989,6.695,5.289948751168692
E2,,z6ZrpNuTDC,62686.0,uncover,1.0,4,4.0,8.67,8.125769402036768
E2,,z6ZrpNuTDC,62686.0,uncover,1.0,6,6.0,9.135,8.571773368542019
E2,,Nw3Oi6Ve8i,36524.0,clear,1.0,3,2.23606797749979,6.884,5.330109952894852
E2,,Nw3Oi6Ve8i,36524.0,clear,1.0,6,4.47213595499958,6.893,5.340927215347664
E2,,Nw3Oi6Ve8i,36524.0,cover,1.0,4,4.0,8.042,7.5695590102912504
E2,,Nw3Oi6Ve8i,36524.0,cover,1.0,1,1.0,8.173,7.682057633358976
E2,,Nw3Oi6Ve8i,36524.0,fill,1.0,3,3.0,6.695,5.178605773544183
E2,,Nw3Oi6Ve8i,36524.0,fill,0.0,7,6.082762530298219,6.827,5.291284730923122
E2,,Nw3Oi6Ve8i,36524.0,move,0.0,6,5.0990195135927845,6.813,5.267874981086208
E2,,Nw3Oi6Ve8i,36524.0,move,1.0,3,2.23606797749979,6.754,5.212720574953541
E2,,Nw3Oi6Ve8i,36524.0,uncover,0.0,3,2.23606797749979,8.373,7.864088401227931
E2,,Nw3Oi6Ve8i,36524.0,uncover,1.0,0,0.0,7.894,7.413704614200358
E2,,iPjb0PY4ir,49589.0,clear,1.0,1,1.0,6.677,5.153987936158639
E2,,iPjb0PY4ir,49589.0,clear,1.0,1,1.0,6.61,5.087503379327686
E2,,iPjb0PY4ir,49589.0,cover,1.0,2,1.4142135623730951,8.758,8.310421206294796
E2,,iPjb0PY4ir,49589.0,cover,1.0,6,6.0,8.252,7.833077605146579
E2,,iPjb0PY4ir,49589.0,fill,1.0,3,2.23606797749979,6.558,5.067296698957378
E2,,iPjb0PY4ir,49589.0,fill,1.0,3,2.23606797749979,6.477,4.989087051178029
E2,,iPjb0PY4ir,49589.0,move,1.0,5,5.0,6.657,5.162188192652027
E2,,iPjb0PY4ir,49589.0,move,1.0,4,3.1622776601683795,6.615,5.104198894681151
E2,,iPjb0PY4ir,49589.0,uncover,1.0,2,1.4142135623730951,8.701,8.265079070721713
E2,,iPjb0PY4ir,49589.0,uncover,1.0,7,7.0,8.72,8.287171360817814
E2,,vylCjVTSU1,43580.0,clear,1.0,2,1.4142135623730951,6.85,5.361026129080614
E2,,vylCjVTSU1,43580.0,clear,1.0,6,4.47213595499958,6.992,5.472713232761645
E2,,vylCjVTSU1,43580.0,cover,1.0,2,2.0,7.732,7.288658843510629
E2,,vylCjVTSU1,43580.0,cover,1.0,4,4.0,8.098,7.6415519349605985
E2,,vylCjVTSU1,43580.0,fill,1.0,2,2.0,6.818,5.3519533163142246
E2,,vylCjVTSU1,43580.0,fill,1.0,2,2.0,6.806,5.336550612332227
E2,,vylCjVTSU1,43580.0,move,1.0,4,3.1622776601683795,6.855,5.372690379907528
E2,,vylCjVTSU1,43580.0,move,1.0,5,3.605551275463989,6.793,5.315186156624069
E2,,vylCjVTSU1,43580.0,uncover,1.0,3,3.0,7.915,7.476228030707754
E2,,vylCjVTSU1,43580.0,uncover,1.0,10,9.055385138137417,8.11,7.662908860285341
E2,,U94kaNg80d,91733.0,clear,1.0,1,1.0,6.813,5.405831973420929
E2,,U94kaNg80d,91733.0,clear,1.0,6,4.47213595499958,6.756,5.3641624188951305
E2,,U94kaNg80d,91733.0,cover,1.0,6,6.0,8.478,8.000893985189926
E2,,U94kaNg80d,91733.0,cover,1.0,5,4.123105625617661,8.595,8.099238529329712
E2,,U94kaNg80d,91733.0,fill,1.0,3,3.0,6.893,5.4758326979839556
E2,,U94kaNg80d,91733.0,fill,1.0,4,3.1622776601683795,6.816,5.405301313101301
E2,,U94kaNg80d,91733.0,move,1.0,5,4.123105625617661,6.774,5.359666770690566
E2,,U94kaNg80d,91733.0,move,0.0,2,1.4142135623730951,6.829,5.420057878600539
E2,,U94kaNg80d,91733.0,uncover,1.0,2,2.0,8.251,7.791584936690423
E2,,U94kaNg80d,91733.0,uncover,1.0,6,6.0,8.41,7.950573291202499
E2,,V33d9yQqj4,67590.0,clear,1.0,3,2.23606797749979,6.807,5.4068982121493185
E2,,V33d9yQqj4,67590.0,clear,1.0,7,5.385164807134504,6.824,5.440162488641059
E2,,V33d9yQqj4,67590.0,cover,1.0,1,1.0,8.163,7.779732535510585
E2,,V33d9yQqj4,67590.0,cover,0.0,9,9.0,8.216,7.827655446563447
E2,,V33d9yQqj4,67590.0,fill,1.0,3,3.0,6.954,5.54894814734706
E2,,V33d9yQqj4,67590.0,fill,1.0,3,2.23606797749979,6.755,5.378686155568526
E2,,V33d9yQqj4,67590.0,move,1.0,3,2.23606797749979,6.753,5.358448545971761
E2,,V33d9yQqj4,67590.0,move,1.0,13,12.041594578792296,6.815,5.444614982102492
E2,,V33d9yQqj4,67590.0,uncover,1.0,3,3.0,8.105,7.730415650567528
E2,,V33d9yQqj4,67590.0,uncover,1.0,4,4.0,7.857,7.470212215509848
